name,type,licence,county,township,lot,conc,total depth date,plugged date,latitude,longitude,url
T004312_DAWN000_CNFD,CNFD,T004312,Lambton,Dawn,32,VIII,2/22/1977 0:00,NULL,42.74803056,-82.10938333,http://www.ogsrlibrary.com/logs/view/T004312_DAWN000_CNFD
T004332_DAWN000_CNFD,CNFD,T004332,Lambton,Dawn,32,VIII,5/18/1977 0:00,NULL,42.74666111,-82.11209722,http://www.ogsrlibrary.com/logs/view/T004332_DAWN000_CNFD
T004333_DAWN000_CNFD,CNFD,T004333,Lambton,Dawn,32,VIII,6/3/1977 0:00,NULL,42.748475,-82.11214444,http://www.ogsrlibrary.com/logs/view/T004333_DAWN000_CNFD
T007098_DAWN000_CNFD,CNFD,T007098,Lambton,Dawn,32,VIII,3/30/1987 0:00,5/2/2005 0:00,42.747,-82.10902778,http://www.ogsrlibrary.com/logs/view/T007098_DAWN000_CNFD
T007795_DAWN000_CNFD,CNFD,T007795,Lambton,Dawn,32,VIII,6/30/1991 0:00,NULL,42.74961389,-82.11036389,http://www.ogsrlibrary.com/logs/view/T007795_DAWN000_CNFD
T007825_DAWN000_CNFD,CNFD,T007825,Lambton,Dawn,32,VIII,12/5/1991 0:00,5/2/2005 0:00,42.74955556,-82.11308333,http://www.ogsrlibrary.com/logs/view/T007825_DAWN000_CNFD
T007935_DAWN000_CNFD,CNFD,T007935,Lambton,Dawn,32,VIII,6/18/1993 0:00,NULL,42.74641389,-82.10728333,http://www.ogsrlibrary.com/logs/view/T007935_DAWN000_CNFD
T007936_DAWN000_CNFD,CNFD,T007936,Lambton,Dawn,32,VIII,3/3/1993 0:00,NULL,42.74882222,-82.10985278,http://www.ogsrlibrary.com/logs/view/T007936_DAWN000_CNFD
T007937_DAWN000_CNFD,CNFD,T007937,Lambton,Dawn,32,VIII,4/21/1993 0:00,NULL,42.74801389,-82.11058889,http://www.ogsrlibrary.com/logs/view/T007937_DAWN000_CNFD
T007936_DAWN000_CPP0,CPP0,T007936,Lambton,Dawn,32,VIII,3/3/1993 0:00,NULL,42.74882222,-82.10985278,http://www.ogsrlibrary.com/logs/view/T007936_DAWN000_CPP0
T007937_DAWN000_CPP0,CPP0,T007937,Lambton,Dawn,32,VIII,4/21/1993 0:00,NULL,42.74801389,-82.11058889,http://www.ogsrlibrary.com/logs/view/T007937_DAWN000_CPP0
T004312_DAWN000_DENL,DENL,T004312,Lambton,Dawn,32,VIII,2/22/1977 0:00,NULL,42.74803056,-82.10938333,http://www.ogsrlibrary.com/logs/view/T004312_DAWN000_DENL
T004332_DAWN000_DENL,DENL,T004332,Lambton,Dawn,32,VIII,5/18/1977 0:00,NULL,42.74666111,-82.11209722,http://www.ogsrlibrary.com/logs/view/T004332_DAWN000_DENL
T004333_DAWN000_DENL,DENL,T004333,Lambton,Dawn,32,VIII,6/3/1977 0:00,NULL,42.748475,-82.11214444,http://www.ogsrlibrary.com/logs/view/T004333_DAWN000_DENL
T004575_DAWN000_DENL,DENL,T004575,Lambton,Dawn,32,VIII,11/16/1977 0:00,11/23/1977 0:00,42.74613889,-82.10908333,http://www.ogsrlibrary.com/logs/view/T004575_DAWN000_DENL
T007937_DAWN000_DENL,DENL,T007937,Lambton,Dawn,32,VIII,4/21/1993 0:00,NULL,42.74801389,-82.11058889,http://www.ogsrlibrary.com/logs/view/T007937_DAWN000_DENL
T007825_DAWN000_DLL,DLL,T007825,Lambton,Dawn,32,VIII,12/5/1991 0:00,5/2/2005 0:00,42.74955556,-82.11308333,http://www.ogsrlibrary.com/logs/view/T007825_DAWN000_DLL
T007098_DAWN000_DLL0,DLL0,T007098,Lambton,Dawn,32,VIII,3/30/1987 0:00,5/2/2005 0:00,42.747,-82.10902778,http://www.ogsrlibrary.com/logs/view/T007098_DAWN000_DLL0
T004312_DAWN000_GRNL,GRNL,T004312,Lambton,Dawn,32,VIII,2/22/1977 0:00,NULL,42.74803056,-82.10938333,http://www.ogsrlibrary.com/logs/view/T004312_DAWN000_GRNL
T004332_DAWN000_GRNL,GRNL,T004332,Lambton,Dawn,32,VIII,5/18/1977 0:00,NULL,42.74666111,-82.11209722,http://www.ogsrlibrary.com/logs/view/T004332_DAWN000_GRNL
T004333_DAWN000_GRNL,GRNL,T004333,Lambton,Dawn,32,VIII,6/3/1977 0:00,NULL,42.748475,-82.11214444,http://www.ogsrlibrary.com/logs/view/T004333_DAWN000_GRNL
T004575_DAWN000_GRNL,GRNL,T004575,Lambton,Dawn,32,VIII,11/16/1977 0:00,11/23/1977 0:00,42.74613889,-82.10908333,http://www.ogsrlibrary.com/logs/view/T004575_DAWN000_GRNL
T004594_DAWN000_GRNL,GRNL,T004594,Lambton,Dawn,32,VIII,12/16/1977 0:00,12/21/1977 0:00,42.74847222,-82.11508333,http://www.ogsrlibrary.com/logs/view/T004594_DAWN000_GRNL
T007936_DAWN000_GRNL,GRNL,T007936,Lambton,Dawn,32,VIII,3/3/1993 0:00,NULL,42.74882222,-82.10985278,http://www.ogsrlibrary.com/logs/view/T007936_DAWN000_GRNL
T007937_DAWN000_GRNL,GRNL,T007937,Lambton,Dawn,32,VIII,4/21/1993 0:00,NULL,42.74801389,-82.11058889,http://www.ogsrlibrary.com/logs/view/T007937_DAWN000_GRNL
T007795_DAWN000_NEUT,NEUT,T007795,Lambton,Dawn,32,VIII,6/30/1991 0:00,NULL,42.74961389,-82.11036389,http://www.ogsrlibrary.com/logs/view/T007795_DAWN000_NEUT
T004312_DAWN000_PDK1,PDK1,T004312,Lambton,Dawn,32,VIII,2/22/1977 0:00,NULL,42.74803056,-82.10938333,http://www.ogsrlibrary.com/logs/view/T004312_DAWN000_PDK1
T004332_DAWN000_PDK1,PDK1,T004332,Lambton,Dawn,32,VIII,5/18/1977 0:00,NULL,42.74666111,-82.11209722,http://www.ogsrlibrary.com/logs/view/T004332_DAWN000_PDK1
T004333_DAWN000_PDK1,PDK1,T004333,Lambton,Dawn,32,VIII,6/3/1977 0:00,NULL,42.748475,-82.11214444,http://www.ogsrlibrary.com/logs/view/T004333_DAWN000_PDK1
T007098_DAWN000_PDK1,PDK1,T007098,Lambton,Dawn,32,VIII,3/30/1987 0:00,5/2/2005 0:00,42.747,-82.10902778,http://www.ogsrlibrary.com/logs/view/T007098_DAWN000_PDK1
T007795_DAWN000_PDK1,PDK1,T007795,Lambton,Dawn,32,VIII,6/30/1991 0:00,NULL,42.74961389,-82.11036389,http://www.ogsrlibrary.com/logs/view/T007795_DAWN000_PDK1
T007825_DAWN000_PDK1,PDK1,T007825,Lambton,Dawn,32,VIII,12/5/1991 0:00,5/2/2005 0:00,42.74955556,-82.11308333,http://www.ogsrlibrary.com/logs/view/T007825_DAWN000_PDK1
T007935_DAWN000_PDK1,PDK1,T007935,Lambton,Dawn,32,VIII,6/18/1993 0:00,NULL,42.74641389,-82.10728333,http://www.ogsrlibrary.com/logs/view/T007935_DAWN000_PDK1
T007936_DAWN000_PDK1,PDK1,T007936,Lambton,Dawn,32,VIII,3/3/1993 0:00,NULL,42.74882222,-82.10985278,http://www.ogsrlibrary.com/logs/view/T007936_DAWN000_PDK1
T007937_DAWN000_PDK1,PDK1,T007937,Lambton,Dawn,32,VIII,4/21/1993 0:00,NULL,42.74801389,-82.11058889,http://www.ogsrlibrary.com/logs/view/T007937_DAWN000_PDK1
T007098_DAWN000_PERF,PERF,T007098,Lambton,Dawn,32,VIII,3/30/1987 0:00,5/2/2005 0:00,42.747,-82.10902778,http://www.ogsrlibrary.com/logs/view/T007098_DAWN000_PERF
T007935_DAWN000_PERF,PERF,T007935,Lambton,Dawn,32,VIII,6/18/1993 0:00,NULL,42.74641389,-82.10728333,http://www.ogsrlibrary.com/logs/view/T007935_DAWN000_PERF
T007098_DAWN000_SBP0,SBP0,T007098,Lambton,Dawn,32,VIII,3/30/1987 0:00,5/2/2005 0:00,42.747,-82.10902778,http://www.ogsrlibrary.com/logs/view/T007098_DAWN000_SBP0
T007098_DAWN000_SBP1,SBP1,T007098,Lambton,Dawn,32,VIII,3/30/1987 0:00,5/2/2005 0:00,42.747,-82.10902778,http://www.ogsrlibrary.com/logs/view/T007098_DAWN000_SBP1
T007937_DAWN000_SBT0,SBT0,T007937,Lambton,Dawn,32,VIII,4/21/1993 0:00,NULL,42.74801389,-82.11058889,http://www.ogsrlibrary.com/logs/view/T007937_DAWN000_SBT0
T007795_DAWN000_SONL,SONL,T007795,Lambton,Dawn,32,VIII,6/30/1991 0:00,NULL,42.74961389,-82.11036389,http://www.ogsrlibrary.com/logs/view/T007795_DAWN000_SONL
T007935_DAWN000_SONL,SONL,T007935,Lambton,Dawn,32,VIII,6/18/1993 0:00,NULL,42.74641389,-82.10728333,http://www.ogsrlibrary.com/logs/view/T007935_DAWN000_SONL
T004575_DAWN000_TEMP,TEMP,T004575,Lambton,Dawn,32,VIII,11/16/1977 0:00,11/23/1977 0:00,42.74613889,-82.10908333,http://www.ogsrlibrary.com/logs/view/T004575_DAWN000_TEMP
T004312_DAWN000_VER1,VER1,T004312,Lambton,Dawn,32,VIII,2/22/1977 0:00,NULL,42.74803056,-82.10938333,http://www.ogsrlibrary.com/logs/view/T004312_DAWN000_VER1
T004332_DAWN000_VER1,VER1,T004332,Lambton,Dawn,32,VIII,5/18/1977 0:00,NULL,42.74666111,-82.11209722,http://www.ogsrlibrary.com/logs/view/T004332_DAWN000_VER1
T004333_DAWN000_VER1,VER1,T004333,Lambton,Dawn,32,VIII,6/3/1977 0:00,NULL,42.748475,-82.11214444,http://www.ogsrlibrary.com/logs/view/T004333_DAWN000_VER1
T007795_DAWN000_VER1,VER1,T007795,Lambton,Dawn,32,VIII,6/30/1991 0:00,NULL,42.74961389,-82.11036389,http://www.ogsrlibrary.com/logs/view/T007795_DAWN000_VER1
T007935_DAWN000_VER1,VER1,T007935,Lambton,Dawn,32,VIII,6/18/1993 0:00,NULL,42.74641389,-82.10728333,http://www.ogsrlibrary.com/logs/view/T007935_DAWN000_VER1
T007936_DAWN000_VER1,VER1,T007936,Lambton,Dawn,32,VIII,3/3/1993 0:00,NULL,42.74882222,-82.10985278,http://www.ogsrlibrary.com/logs/view/T007936_DAWN000_VER1
T007937_DAWN000_VER1,VER1,T007937,Lambton,Dawn,32,VIII,4/21/1993 0:00,NULL,42.74801389,-82.11058889,http://www.ogsrlibrary.com/logs/view/T007937_DAWN000_VER1
T004312_DAWN000_VER2,VER2,T004312,Lambton,Dawn,32,VIII,2/22/1977 0:00,NULL,42.74803056,-82.10938333,http://www.ogsrlibrary.com/logs/view/T004312_DAWN000_VER2
T004332_DAWN000_VER2,VER2,T004332,Lambton,Dawn,32,VIII,5/18/1977 0:00,NULL,42.74666111,-82.11209722,http://www.ogsrlibrary.com/logs/view/T004332_DAWN000_VER2
T004333_DAWN000_VER2,VER2,T004333,Lambton,Dawn,32,VIII,6/3/1977 0:00,NULL,42.748475,-82.11214444,http://www.ogsrlibrary.com/logs/view/T004333_DAWN000_VER2
T007935_DAWN000_VER2,VER2,T007935,Lambton,Dawn,32,VIII,6/18/1993 0:00,NULL,42.74641389,-82.10728333,http://www.ogsrlibrary.com/logs/view/T007935_DAWN000_VER2
T007936_DAWN000_VER2,VER2,T007936,Lambton,Dawn,32,VIII,3/3/1993 0:00,NULL,42.74882222,-82.10985278,http://www.ogsrlibrary.com/logs/view/T007936_DAWN000_VER2
T007937_DAWN000_VER2,VER2,T007937,Lambton,Dawn,32,VIII,4/21/1993 0:00,NULL,42.74801389,-82.11058889,http://www.ogsrlibrary.com/logs/view/T007937_DAWN000_VER2
T004312_DAWN000_VER3,VER3,T004312,Lambton,Dawn,32,VIII,2/22/1977 0:00,NULL,42.74803056,-82.10938333,http://www.ogsrlibrary.com/logs/view/T004312_DAWN000_VER3
T004332_DAWN000_VER3,VER3,T004332,Lambton,Dawn,32,VIII,5/18/1977 0:00,NULL,42.74666111,-82.11209722,http://www.ogsrlibrary.com/logs/view/T004332_DAWN000_VER3
T007936_DAWN000_VER3,VER3,T007936,Lambton,Dawn,32,VIII,3/3/1993 0:00,NULL,42.74882222,-82.10985278,http://www.ogsrlibrary.com/logs/view/T007936_DAWN000_VER3
T004312_DAWN000_VER4,VER4,T004312,Lambton,Dawn,32,VIII,2/22/1977 0:00,NULL,42.74803056,-82.10938333,http://www.ogsrlibrary.com/logs/view/T004312_DAWN000_VER4
T004312_DAWN000_VERT,VERT,T004312,Lambton,Dawn,32,VIII,2/22/1977 0:00,NULL,42.74803056,-82.10938333,http://www.ogsrlibrary.com/logs/view/T004312_DAWN000_VERT
T004332_DAWN000_VERT,VERT,T004332,Lambton,Dawn,32,VIII,5/18/1977 0:00,NULL,42.74666111,-82.11209722,http://www.ogsrlibrary.com/logs/view/T004332_DAWN000_VERT
T004333_DAWN000_VERT,VERT,T004333,Lambton,Dawn,32,VIII,6/3/1977 0:00,NULL,42.748475,-82.11214444,http://www.ogsrlibrary.com/logs/view/T004333_DAWN000_VERT
T007795_DAWN000_VERT,VERT,T007795,Lambton,Dawn,32,VIII,6/30/1991 0:00,NULL,42.74961389,-82.11036389,http://www.ogsrlibrary.com/logs/view/T007795_DAWN000_VERT
T007935_DAWN000_VERT,VERT,T007935,Lambton,Dawn,32,VIII,6/18/1993 0:00,NULL,42.74641389,-82.10728333,http://www.ogsrlibrary.com/logs/view/T007935_DAWN000_VERT
T007936_DAWN000_VERT,VERT,T007936,Lambton,Dawn,32,VIII,3/3/1993 0:00,NULL,42.74882222,-82.10985278,http://www.ogsrlibrary.com/logs/view/T007936_DAWN000_VERT
T007937_DAWN000_VERT,VERT,T007937,Lambton,Dawn,32,VIII,4/21/1993 0:00,NULL,42.74801389,-82.11058889,http://www.ogsrlibrary.com/logs/view/T007937_DAWN000_VERT
T001520_DAWN000_GRNL,GRNL,T001520,Lambton,Dawn,32,XII,12/23/1963 0:00,12/31/1963 0:00,42.74344444,-82.02747222,http://www.ogsrlibrary.com/logs/view/T001520_DAWN000_GRNL
T001849_DAWN000_CALP,CALP,T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_CALP
T000023_DAWN000_CBN1,CBN1,T000023,Lambton,Dawn,33,I,7/18/1959 0:00,NULL,42.7559,-82.22842222,http://www.ogsrlibrary.com/logs/view/T000023_DAWN000_CBN1
T001850_DAWN000_CBN1,CBN1,T001850,Lambton,Dawn,33,I,1/11/1955 0:00,NULL,42.75741111,-82.22529722,http://www.ogsrlibrary.com/logs/view/T001850_DAWN000_CBN1
T006238_DAWN000_CBN1,CBN1,T006238,Lambton,Dawn,33,I,7/11/1983 0:00,NULL,42.75346667,-82.22647222,http://www.ogsrlibrary.com/logs/view/T006238_DAWN000_CBN1
T000023_DAWN000_CBND,CBND,T000023,Lambton,Dawn,33,I,7/18/1959 0:00,NULL,42.7559,-82.22842222,http://www.ogsrlibrary.com/logs/view/T000023_DAWN000_CBND
T001849_DAWN000_CBND,CBND,T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_CBND
T001850_DAWN000_CBND,CBND,T001850,Lambton,Dawn,33,I,1/11/1955 0:00,NULL,42.75741111,-82.22529722,http://www.ogsrlibrary.com/logs/view/T001850_DAWN000_CBND
T006238_DAWN000_CBND,CBND,T006238,Lambton,Dawn,33,I,7/11/1983 0:00,NULL,42.75346667,-82.22647222,http://www.ogsrlibrary.com/logs/view/T006238_DAWN000_CBND
T011636_DAWN000_CBND,CBND,T011636,Lambton,Dawn,33,I,6/4/2008 0:00,NULL,42.75270806,-82.22530583,http://www.ogsrlibrary.com/logs/view/T011636_DAWN000_CBND
T009012_DAWN000_CMNT,CMNT,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_CMNT
T009038_DAWN000_CNFD,CNFD,T009038,Lambton,Dawn,33,I,4/19/1958 0:00,6/25/2010 0:00,42.75563889,-82.23325,http://www.ogsrlibrary.com/logs/view/T009038_DAWN000_CNFD
T011636_DAWN000_CNFD,CNFD,T011636,Lambton,Dawn,33,I,6/4/2008 0:00,NULL,42.75270806,-82.22530583,http://www.ogsrlibrary.com/logs/view/T011636_DAWN000_CNFD
T011750_DAWN000_CNFD,CNFD,T011750,Lambton,Dawn,33,I,4/17/2008 0:00,NULL,42.75631194,-82.22521972,http://www.ogsrlibrary.com/logs/view/T011750_DAWN000_CNFD
T011751_DAWN000_CNFD,CNFD,T011751,Lambton,Dawn,33,I,6/10/2008 0:00,NULL,42.75279083,-82.22770417,http://www.ogsrlibrary.com/logs/view/T011751_DAWN000_CNFD
T011752_DAWN000_CNFD,CNFD,T011752,Lambton,Dawn,33,I,5/26/2008 0:00,NULL,42.75507194,-82.22707583,http://www.ogsrlibrary.com/logs/view/T011752_DAWN000_CNFD
T001850_DAWN000_CPP0,CPP0,T001850,Lambton,Dawn,33,I,1/11/1955 0:00,NULL,42.75741111,-82.22529722,http://www.ogsrlibrary.com/logs/view/T001850_DAWN000_CPP0
T009012_DAWN000_CPP0,CPP0,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_CPP0
T009038_DAWN000_CPP0,CPP0,T009038,Lambton,Dawn,33,I,4/19/1958 0:00,6/25/2010 0:00,42.75563889,-82.23325,http://www.ogsrlibrary.com/logs/view/T009038_DAWN000_CPP0
T009012_DAWN000_CPP1,CPP1,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_CPP1
T009012_DAWN000_CPP2,CPP2,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_CPP2
T001849_DAWN000_DENL,DENL,T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_DENL
T006238_DAWN000_DENL,DENL,T006238,Lambton,Dawn,33,I,7/11/1983 0:00,NULL,42.75346667,-82.22647222,http://www.ogsrlibrary.com/logs/view/T006238_DAWN000_DENL
T001849_DAWN000_DENL(HD),DENL(HD),T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_DENL(HD)
T011752_DAWN000_GRL0,GRL0,T011752,Lambton,Dawn,33,I,5/26/2008 0:00,NULL,42.75507194,-82.22707583,http://www.ogsrlibrary.com/logs/view/T011752_DAWN000_GRL0
F005812_DAWN000_GRNL,GRNL,F005812,Lambton,Dawn,33,I,10/12/1956 0:00,9/2/1964 0:00,42.75541667,-82.23616667,http://www.ogsrlibrary.com/logs/view/F005812_DAWN000_GRNL
T000023_DAWN000_GRNL,GRNL,T000023,Lambton,Dawn,33,I,7/18/1959 0:00,NULL,42.7559,-82.22842222,http://www.ogsrlibrary.com/logs/view/T000023_DAWN000_GRNL
T006238_DAWN000_GRNL,GRNL,T006238,Lambton,Dawn,33,I,7/11/1983 0:00,NULL,42.75346667,-82.22647222,http://www.ogsrlibrary.com/logs/view/T006238_DAWN000_GRNL
T009012_DAWN000_GRNL,GRNL,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_GRNL
T009038_DAWN000_GRNL,GRNL,T009038,Lambton,Dawn,33,I,4/19/1958 0:00,6/25/2010 0:00,42.75563889,-82.23325,http://www.ogsrlibrary.com/logs/view/T009038_DAWN000_GRNL
T009038_DAWN000_GRNL(HD),GRNL(HD),T009038,Lambton,Dawn,33,I,4/19/1958 0:00,6/25/2010 0:00,42.75563889,-82.23325,http://www.ogsrlibrary.com/logs/view/T009038_DAWN000_GRNL(HD)
T011751_DAWN000_HDIL,HDIL,T011751,Lambton,Dawn,33,I,6/10/2008 0:00,NULL,42.75279083,-82.22770417,http://www.ogsrlibrary.com/logs/view/T011751_DAWN000_HDIL
T011751_DAWN000_INTP,INTP,T011751,Lambton,Dawn,33,I,6/10/2008 0:00,NULL,42.75279083,-82.22770417,http://www.ogsrlibrary.com/logs/view/T011751_DAWN000_INTP
T009038_DAWN000_PDK1,PDK1,T009038,Lambton,Dawn,33,I,4/19/1958 0:00,6/25/2010 0:00,42.75563889,-82.23325,http://www.ogsrlibrary.com/logs/view/T009038_DAWN000_PDK1
T009038_DAWN000_SBT0,SBT0,T009038,Lambton,Dawn,33,I,4/19/1958 0:00,6/25/2010 0:00,42.75563889,-82.23325,http://www.ogsrlibrary.com/logs/view/T009038_DAWN000_SBT0
T011636_DAWN000_SBT0,SBT0,T011636,Lambton,Dawn,33,I,6/4/2008 0:00,NULL,42.75270806,-82.22530583,http://www.ogsrlibrary.com/logs/view/T011636_DAWN000_SBT0
T011750_DAWN000_SBT0,SBT0,T011750,Lambton,Dawn,33,I,4/17/2008 0:00,NULL,42.75631194,-82.22521972,http://www.ogsrlibrary.com/logs/view/T011750_DAWN000_SBT0
T011751_DAWN000_SBT0,SBT0,T011751,Lambton,Dawn,33,I,6/10/2008 0:00,NULL,42.75279083,-82.22770417,http://www.ogsrlibrary.com/logs/view/T011751_DAWN000_SBT0
T011752_DAWN000_SBT0,SBT0,T011752,Lambton,Dawn,33,I,5/26/2008 0:00,NULL,42.75507194,-82.22707583,http://www.ogsrlibrary.com/logs/view/T011752_DAWN000_SBT0
T011750_DAWN000_SBT1,SBT1,T011750,Lambton,Dawn,33,I,4/17/2008 0:00,NULL,42.75631194,-82.22521972,http://www.ogsrlibrary.com/logs/view/T011750_DAWN000_SBT1
T011751_DAWN000_SBT1,SBT1,T011751,Lambton,Dawn,33,I,6/10/2008 0:00,NULL,42.75279083,-82.22770417,http://www.ogsrlibrary.com/logs/view/T011751_DAWN000_SBT1
T000023_DAWN000_VER1,VER1,T000023,Lambton,Dawn,33,I,7/18/1959 0:00,NULL,42.7559,-82.22842222,http://www.ogsrlibrary.com/logs/view/T000023_DAWN000_VER1
T001849_DAWN000_VER1,VER1,T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_VER1
T001850_DAWN000_VER1,VER1,T001850,Lambton,Dawn,33,I,1/11/1955 0:00,NULL,42.75741111,-82.22529722,http://www.ogsrlibrary.com/logs/view/T001850_DAWN000_VER1
T006238_DAWN000_VER1,VER1,T006238,Lambton,Dawn,33,I,7/11/1983 0:00,NULL,42.75346667,-82.22647222,http://www.ogsrlibrary.com/logs/view/T006238_DAWN000_VER1
T009012_DAWN000_VER1,VER1,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_VER1
T011750_DAWN000_VER1,VER1,T011750,Lambton,Dawn,33,I,4/17/2008 0:00,NULL,42.75631194,-82.22521972,http://www.ogsrlibrary.com/logs/view/T011750_DAWN000_VER1
T011636_DAWN000_VER1,VER1,T011636,Lambton,Dawn,33,I,6/4/2008 0:00,NULL,42.75270806,-82.22530583,http://www.ogsrlibrary.com/logs/view/T011636_DAWN000_VER1
T000023_DAWN000_VER2,VER2,T000023,Lambton,Dawn,33,I,7/18/1959 0:00,NULL,42.7559,-82.22842222,http://www.ogsrlibrary.com/logs/view/T000023_DAWN000_VER2
T001849_DAWN000_VER2,VER2,T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_VER2
T001850_DAWN000_VER2,VER2,T001850,Lambton,Dawn,33,I,1/11/1955 0:00,NULL,42.75741111,-82.22529722,http://www.ogsrlibrary.com/logs/view/T001850_DAWN000_VER2
T006238_DAWN000_VER2,VER2,T006238,Lambton,Dawn,33,I,7/11/1983 0:00,NULL,42.75346667,-82.22647222,http://www.ogsrlibrary.com/logs/view/T006238_DAWN000_VER2
T009012_DAWN000_VER2,VER2,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_VER2
T011636_DAWN000_VER2,VER2,T011636,Lambton,Dawn,33,I,6/4/2008 0:00,NULL,42.75270806,-82.22530583,http://www.ogsrlibrary.com/logs/view/T011636_DAWN000_VER2
T000023_DAWN000_VER3,VER3,T000023,Lambton,Dawn,33,I,7/18/1959 0:00,NULL,42.7559,-82.22842222,http://www.ogsrlibrary.com/logs/view/T000023_DAWN000_VER3
T001849_DAWN000_VER3,VER3,T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_VER3
T001850_DAWN000_VER3,VER3,T001850,Lambton,Dawn,33,I,1/11/1955 0:00,NULL,42.75741111,-82.22529722,http://www.ogsrlibrary.com/logs/view/T001850_DAWN000_VER3
T006238_DAWN000_VER3,VER3,T006238,Lambton,Dawn,33,I,7/11/1983 0:00,NULL,42.75346667,-82.22647222,http://www.ogsrlibrary.com/logs/view/T006238_DAWN000_VER3
T009012_DAWN000_VER3,VER3,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_VER3
T000023_DAWN000_VER4,VER4,T000023,Lambton,Dawn,33,I,7/18/1959 0:00,NULL,42.7559,-82.22842222,http://www.ogsrlibrary.com/logs/view/T000023_DAWN000_VER4
T001849_DAWN000_VER4,VER4,T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_VER4
T001850_DAWN000_VER4,VER4,T001850,Lambton,Dawn,33,I,1/11/1955 0:00,NULL,42.75741111,-82.22529722,http://www.ogsrlibrary.com/logs/view/T001850_DAWN000_VER4
T009012_DAWN000_VER4,VER4,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_VER4
T000023_MOORE00_VER5,VER5,T000023,Lambton,Dawn,33,I,7/18/1959 0:00,NULL,42.7559,-82.22842222,http://www.ogsrlibrary.com/logs/view/T000023_MOORE00_VER5
T001849_DAWN000_VER5,VER5,T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_VER5
T001850_DAWN000_VER5,VER5,T001850,Lambton,Dawn,33,I,1/11/1955 0:00,NULL,42.75741111,-82.22529722,http://www.ogsrlibrary.com/logs/view/T001850_DAWN000_VER5
T009012_DAWN000_VER5,VER5,T009012,Lambton,Dawn,33,I,8/8/1957 0:00,1/18/2008 0:00,42.75525,-82.23008333,http://www.ogsrlibrary.com/logs/view/T009012_DAWN000_VER5
T000023_DAWN000_VER6,VER6,T000023,Lambton,Dawn,33,I,7/18/1959 0:00,NULL,42.7559,-82.22842222,http://www.ogsrlibrary.com/logs/view/T000023_DAWN000_VER6
T001849_DAWN000_VER6,VER6,T001849,Lambton,Dawn,33,I,12/16/1954 0:00,NULL,42.75500278,-82.22491389,http://www.ogsrlibrary.com/logs/view/T001849_DAWN000_VER6
T000023_DAWN000_VERT,VERT,T000023,Lambton,Dawn,33,I,7/18/1959 0:00,NULL,42.7559,-82.22842222,http://www.ogsrlibrary.com/logs/view/T000023_DAWN000_VERT
